ID,Page,LineNum,Enterer,Recorder,Team,Year,SurveyDate,BlockID,SiteID,Plot,PlotID,HostID,HostAbund,IndNum,BranchNum,BranchLength,BranchDiam,NumLeaves,CatID,CatSpecies,Count,BadHost,CatIDNum,RearID,FieldNotes,EntererNotes,CleaningNotes,
3366,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP2,CP_CPM_4_CP2,GAYBA,3,3,3,66,6.2,NA,MELACA,Melanolophia canadaria,1,,NA,,,,"Likely GAYBA, not VACAN (JGM)",
3367,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,ACERU,1,1,1,NA,NA,119,LYMADI,Lymantria dispar,3,,NA,,1 Lymantria pathogen kill,,,
3368,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,FAGGR,1,1,1,230,10.2,NA,LYMADI,Lymantria dispar,5,,NA,,2 Lymantria pathogen kill,,,
3369,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,FAGGR,1,1,2,186,12.5,NA,LYMADI,Lymantria dispar,7,,NA,,2 Lymantria pathogen kill,,,
3370,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,FAGGR,1,1,2,186,12.5,NA,MALADI,Malacosoma disstria,1,,NA,,,,,
3371,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,HAMVI,1,1,1,206,16,NA,LYMADI,Lymantria dispar,7,,NA,,2 Lymantria pathogen kill,,,
3372,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,HAMVI,1,1,1,206,16,NA,MICROL,Microlepidoptera,1,,NA,,tan-headed,,,
3373,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,1,1,117,22.6,NA,DARACH,Darapsa choerilus,1,,4,CP_CPM_4_CP3_4_2017,,,,
3374,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,1,1,117,22.6,NA,EUTRCL,Eutrapela clemataria,1,,NA,,,,,
3375,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,1,1,117,22.6,NA,LYMADI,Lymantria dispar,3,,NA,,3 Lymantria pathogen kill,,,
3376,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,1,1,117,22.6,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3377,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,1,2,97,13.6,NA,LYMADI,Lymantria dispar,1,,NA,,4 Lymantria pathogen kill,,,
3378,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,1,2,97,13.6,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3379,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,2,4,104,15.6,NA,LYMADI,Lymantria dispar,1,,NA,,2 Lymantria pathogen kill,,,
3380,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,2,3,104,17.9,NA,LAMBFI,Lambdina fiscellaria,1,,NA,,,,,
3381,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,2,3,104,17.9,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3382,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,2,3,104,17.9,NA,MELACA,Melanolophia canadaria,2,,NA,,,,,
3383,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,2,3,104,17.9,NA,MORRCO,Morrisonia confusa,1,,NA,,,,,
3384,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,3,5,74,10.7,NA,LYMADI,Lymantria dispar,1,,NA,,,,,
3385,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP3,CP_CPM_4_CP3,KALLA,3,3,5,74,10.7,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3386,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,BETLE,1,1,1,84,6,NA,,NA,0,,NA,,,,,
3387,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,BETLE,1,1,2,NA,NA,26,MICROL,Microlepidoptera,1,,NA,,,,,
3388,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,HAMVI,1,1,1,100,7.3,NA,LYMADI,Lymantria dispar,4,,NA,,,,,
3389,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,HAMVI,1,1,2,123,12.5,NA,IRIDEP,Iridopsis ephyraria,1,,NA,,,,,
3390,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,HAMVI,1,1,2,123,12.5,NA,LYMADI,Lymantria dispar,4,,NA,,2 Lymantria pathogen kill,,,
3391,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,HAMVI,1,1,2,123,12.5,NA,MORRCO,Morrisonia confusa,1,,NA,,,,,
3392,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,HAMVI,1,1,2,123,12.5,NA,MICROL,Microlepidoptera,1,,NA,,tan-headed,,,
3393,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,QUEMO,2,1,1,88,6.7,NA,LYMADI,Lymantria dispar,2,,NA,,1 Lymantria pathogen kill,,,
3394,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,QUEMO,2,1,2,58,5.3,NA,LYMADI,Lymantria dispar,1,,NA,,,,,
3395,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,QUEMO,2,1,3,73,6.1,NA,LYMADI,Lymantria dispar,1,,NA,,1 Lymantria pathogen kill,,,
3396,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,QUEMO,2,1,4,68,6.2,NA,LYMADI,Lymantria dispar,2,,NA,,3 Lymantria pathogen kill,,,
3397,NA,NA,NA,MS,MS,2017,2017-06-20,CP,CPM,4_CP4,CP_CPM_4_CP4,QUEMO,2,2,5,39,4.9,NA,,NA,0,,NA,,1 Lymantria pathogen kill,,,
3398,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,BETAL,1,1,1,52,6.7,NA,,NA,0,,NA,,,,"Probably BETAL, not BETLE (JGM)",
3399,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,BETAL,1,1,2,77,6.8,NA,,NA,0,,NA,,,,"Probably BETAL, not BETLE (JGM)",
3400,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,BETAL,1,1,3,114,7.7,NA,,NA,0,,NA,,,,"Probably BETAL, not BETLE (JGM)",
3401,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,BETAL,1,1,4,207,15.5,NA,,NA,0,,NA,,,,"Probably BETAL, not BETLE (JGM)",
3402,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,BETAL,1,1,5,NA,NA,16,LYMADI,Lymantria dispar,13,,NA,,,,"Probably BETAL, not BETLE (JGM)",
3403,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,HAMVI,1,2,1,172,14.4,NA,EUPIXX,Eupithecia,1,,2,NH_BRL_2_CP1_2_2017,dead,,,
3404,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,HAMVI,1,2,1,172,14.4,NA,LYMADI,Lymantria dispar,7,,NA,,,,,
3405,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,HAMVI,1,2,1,172,14.4,NA,MALADI,Malacosoma disstria,3,,NA,,,,,
3406,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,HAMVI,1,2,1,172,14.4,NA,PSEUCO,Pseudexentera costomaculana,1,,1,NH_BRL_2_CP1_1_2017,,ask Dave/Hooman,,
3407,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP1,NH_BRL_2_CP1,OSTVI,1,1,1,NA,NA,1,,NA,0,,NA,,,,,
3408,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP2,NH_BRL_2_CP2,BETAL,1,1,1,157,12.5,NA,LYMADI,Lymantria dispar,17,,NA,,,,,
3409,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP2,NH_BRL_2_CP2,KALLA,1,1,1,49,5.1,23,LYMADI,Lymantria dispar,5,,NA,,,,,
3410,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP2,NH_BRL_2_CP2,KALLA,1,1,2,NA,NA,27,EUPIXX,Eupithecia,1,,3,NH_BRL_2_CP2_3_2017,,ask Dave/Hooman,,
3411,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP2,NH_BRL_2_CP2,KALLA,1,1,2,NA,NA,27,GELECH,Gelechiidae,1,,2,NH_BRL_2_CP2_2_2017,Amanda?,ask Dave/Hooman,,
3412,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP2,NH_BRL_2_CP2,KALLA,1,1,2,NA,NA,27,MALADI,Malacosoma disstria,1,,NA,,,,,
3413,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP2,NH_BRL_2_CP2,KALLA,1,1,2,NA,NA,27,MELACA,Melanolophia canadaria,1,,1,NH_BRL_2_CP2_1_2017,,ask Dave/Hooman,,
3414,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP2,NH_BRL_2_CP2,KALLA,1,1,2,NA,NA,27,NEMARE,Nematocampa resistaria,1,,NA,,Amanda,,,
3415,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP2,NH_BRL_2_CP2,KALLA,1,1,3,NA,NA,23,LYMADI,Lymantria dispar,2,,NA,,,,,
3416,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP3,NH_BRL_2_CP3,KALLA,1,1,1,114,12.9,NA,LYMADI,Lymantria dispar,27,,NA,,,,,
3417,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,2_CP3,NH_BRL_2_CP3,KALLA,1,1,1,114,12.9,NA,LYMADI,Lymantria dispar,1,,NA,,,,,
3418,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP4,NH_BRL_2_CP4,CARCA,2,1,1,NA,NA,1,LYMADI,Lymantria dispar,1,,NA,,,,,
3419,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP4,NH_BRL_2_CP4,CARCA,2,2,2,132,13,NA,LYMADI,Lymantria dispar,24,,NA,,,,,
3420,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,2_CP4,NH_BRL_2_CP4,CARCA,2,2,3,NA,NA,7,LYMADI,Lymantria dispar,2,,NA,,,,,
3421,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,1,1,52,7.9,NA,,NA,0,,NA,,,,,
3422,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,1,2,66,10.7,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3423,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,1,3,98,11.7,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3424,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,2,4,NA,6.5,23,LYMADI,Lymantria dispar,3,,NA,,,,,
3425,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,2,5,NA,NA,22,,NA,0,,NA,,,,,
3426,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,2,6,NA,NA,18,,NA,0,,NA,,,,,
3427,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,3,7,86,13.5,NA,,NA,0,,NA,,,,,
3428,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,3,8,131,16.2,NA,LYMADI,Lymantria dispar,2,,NA,,,,,
3429,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,4,9,NA,NA,27,,NA,0,,NA,,,,,
3430,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,5,10,47,11.1,NA,,NA,0,,NA,,,,,
3431,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,5,11,49,15,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3432,NA,NA,NA,JR,JR,2017,2017-06-20,NH,BRL,3_CP1,NH_BRL_3_CP1,KALLA,5,5,12,63,9.5,NA,LYMADI,Lymantria dispar,6,,NA,,,,,
3433,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,FAGGR,1,1,1,99,8.6,NA,LYMADI,Lymantria dispar,6,,NA,,,,,
3434,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,HAMVI,3,1,1,103,6.4,NA,LYMADI,Lymantria dispar,11,,NA,,,,,
3435,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,HAMVI,3,1,2,32,4.4,NA,,NA,0,,NA,,,,,
3436,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,HAMVI,3,1,3,76,6.1,NA,,NA,0,,NA,,,,,
3437,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,HAMVI,3,1,4,48,3.4,NA,,NA,0,,NA,,,,,
3438,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,HAMVI,3,2,5,130,10.5,NA,LAMBFI,Lambdina fiscellaria,1,,NA,,,,Likely L. fiscellaria (JGM),
3439,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,HAMVI,3,2,5,130,10.5,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3440,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,HAMVI,3,2,5,130,10.5,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3441,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,HAMVI,3,3,6,NA,4.6,10,,NA,0,,NA,,,,,
3442,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,1,1,76,11.9,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3443,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,1,2,100,15.1,NA,,NA,0,,NA,,,,,
3444,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,1,3,136,16,NA,LYMADI,Lymantria dispar,2,,NA,,,,,
3445,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,2,4,210,22,NA,CLADLI,Cladara limitaria,2,,NA,,,,"Likely CLADLI, not CLADAT based on host (JGM)",
3446,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,2,4,210,22,NA,LAMBFI,Lambdina fiscellaria,1,,1,NH_BRL_3_CP2_1_2017,,,,
3447,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,2,4,210,22,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3448,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,3,5,81,16.6,NA,LYMADI,Lymantria dispar,6,,NA,,,,,
3449,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,3,5,81,16.6,NA,MALADI,Malacosoma disstria,1,,NA,,,,,
3450,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,4,6,188,21.6,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3451,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,5,7,79,15.8,NA,CLADLI,Cladara limitaria,1,,NA,,,,"Likely CLADLI, not CLADAT based on host (JGM)",
3452,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP2,NH_BRL_3_CP2,KALLA,5,5,7,79,15.8,NA,LYMADI,Lymantria dispar,5,,NA,,,,,
3453,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,3_CP3,NH_BRL_3_CP3,FAGGR,2,1,1,252,14.9,NA,LYMADI,Lymantria dispar,2,,NA,,,,,
3454,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,3_CP3,NH_BRL_3_CP3,FAGGR,2,1,2,NA,NA,38,,NA,0,,NA,,,,,
3455,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,3_CP3,NH_BRL_3_CP3,FAGGR,2,2,3,143,12.5,NA,,NA,0,,NA,,,,,
3456,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,3_CP3,NH_BRL_3_CP3,HAMVI,2,1,1,74,5.9,NA,,NA,0,,NA,,,,,
3457,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,3_CP3,NH_BRL_3_CP3,HAMVI,2,2,2,81,6.4,NA,LYMADI,Lymantria dispar,1,,NA,,,,,
3458,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,3_CP3,NH_BRL_3_CP3,KALLA,1,1,1,83,14.9,NA,LYMADI,Lymantria dispar,1,,NA,,,,,
3459,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,HAMVI,1,1,1,139,9.4,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3460,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,HAMVI,1,1,2,150,9.2,NA,,NA,0,,NA,,,,,
3461,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,HAMVI,1,1,3,72,5,NA,,NA,0,,NA,,,,,
3462,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,ILEVE,1,1,1,83,6.4,NA,,NA,0,,NA,,,,,
3463,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,ILEVE,1,1,2,178,12,NA,,NA,0,,NA,,,,,
3464,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,KALLA,4,1,1,144,14.9,NA,LYMADI,Lymantria dispar,2,,NA,,,,,
3465,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,KALLA,4,2,2,149,14.3,NA,,NA,0,,NA,,,,,
3466,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,KALLA,4,3,3,123,13.2,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3467,NA,NA,NA,CC,CC,2017,2017-06-20,NH,BRL,3_CP4,NH_BRL_3_CP4,KALLA,4,4,4,165,9.1,NA,LYMADI,Lymantria dispar,5,,NA,,,,,
3468,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,1,1,81,7,NA,,NA,0,,NA,,,,,
3469,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,1,2,104,14.6,NA,LYMADI,Lymantria dispar,8,,NA,,,,,
3470,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,2,3,55,9.4,NA,,NA,0,,NA,,,,,
3471,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,2,4,102,16.2,NA,LYMADI,Lymantria dispar,2,,NA,,,,,
3472,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,2,5,128,11.4,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3473,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,2,6,140,15,NA,,NA,0,,NA,,,,,
3474,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,3,7,120,17.6,NA,LYMADI,Lymantria dispar,2,,NA,,,,,
3475,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,3,7,120,17.6,NA,ORTHRU,Orthosia rubescens,1,,1,NH_BRL_4_CP1_1_2017,,,,
3476,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,4,8,129,14.2,NA,,NA,0,,NA,,,,,
3477,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,4,9,135,15.1,NA,CLADLI,Cladara limitaria,1,,NA,,,,"Likely CLADLI, not CLADAT based on host (JGM)",
3478,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,4,10,137,18.1,NA,,NA,0,,NA,,,,,
3479,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,4,11,145,16.5,NA,LYMADI,Lymantria dispar,22,,NA,,,,,
3480,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,4,12,156,17.8,NA,,NA,0,,NA,,,,,
3481,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,5,13,122,13.4,NA,LYMADI,Lymantria dispar,9,,NA,,,,,
3482,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP1,NH_BRL_4_CP1,KALLA,5,5,13,122,13.4,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,
3483,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,ACENI,1,1,1,68,4.5,NA,,NA,0,,NA,,,,"Likely ACENI, not ACESA (JGM)",
3484,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,ACENI,1,1,2,82,6.7,NA,LYMADI,Lymantria dispar,17,,NA,,,,"Likely ACENI, not ACESA (JGM)",
3485,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,ACENI,1,1,3,123,9.4,NA,,NA,0,,NA,,,,"Likely ACENI, not ACESA (JGM)",
3486,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,ACENI,1,1,4,181,10.1,NA,,NA,0,,NA,,,,"Likely ACENI, not ACESA (JGM)",
3487,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,ACENI,1,1,5,NA,NA,16,,NA,0,,NA,,,,"Likely ACENI, not ACESA (JGM)",
3488,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,HAMVI,1,1,1,NA,NA,5,LYMADI,Lymantria dispar,2,,NA,,,,,
3489,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,KALLA,3,1,1,77,11.6,NA,LYMADI,Lymantria dispar,17,,NA,,,,,
3490,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,KALLA,3,1,2,82,9.5,NA,,NA,0,,NA,,,,,
3491,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,KALLA,3,2,3,71,9.4,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3492,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,KALLA,3,3,4,NA,NA,185,LYMADI,Lymantria dispar,5,,NA,,,,,
3493,NA,NA,NA,RB,RB,2017,2017-06-20,NH,BRL,4_CP2,NH_BRL_4_CP2,KALLA,3,3,4,NA,NA,185,MALADI,Malacosoma disstria,1,,NA,,,,,
3494,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,4_CP3,NH_BRL_4_CP3,CARCA,1,1,1,51,4.1,NA,LYMADI,Lymantria dispar,3,,NA,,,,,
3495,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,4_CP3,NH_BRL_4_CP3,ILEVE,1,1,1,39,3,NA,,NA,0,,NA,,,,,
3496,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,4_CP3,NH_BRL_4_CP3,ILEVE,1,1,2,93,7.5,NA,,NA,0,,NA,,,,,
3497,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,4_CP4,NH_BRL_4_CP4,KALLA,5,1,1,181,18.5,NA,LYMADI,Lymantria dispar,13,,NA,,,,,
3498,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,4_CP4,NH_BRL_4_CP4,KALLA,5,2,2,153,17,NA,CLADLI,Cladara limitaria,1,,1,NH_BRL_4_CP4_1_2017,"ID good, being barcoded to confirm",ask Dave/Hooman,,
3499,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,4_CP4,NH_BRL_4_CP4,KALLA,5,2,2,153,17,NA,LYMADI,Lymantria dispar,24,,NA,,,,,
3500,NA,NA,NA,AM,AM,2017,2017-06-20,NH,BRL,4_CP4,NH_BRL_4_CP4,KALLA,5,3,3,110,13.9,NA,EUTRCL,Eutrapela clemataria,1,,NA,,Amanda,,,
